valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand
2015-06-27 14:00:00,7.347945205479451,7.667123287671234,6.8054794520547945,0.010958904109589041,10466.04
2015-06-27 15:00:00,7.117808219178083,7.406849315068494,6.586301369863014,0.01917808219178082,10393.46
2015-06-27 16:00:00,6.884931506849315,7.284931506849315,6.3931506849315065,0.008219178082191782,10543.24
2015-06-27 17:00:00,6.831506849315068,7.152054794520549,6.3123287671232875,0.0027397260273972603,11093.29
2015-06-27 18:00:00,6.689041095890411,7.031506849315068,6.175342465753425,0.0027397260273972603,12147.16
2015-06-27 19:00:00,6.505479452054794,6.853424657534247,6.065753424657534,0.0,12154.54
2015-06-27 20:00:00,6.456164383561644,6.836986301369864,6.09041095890411,0.0027397260273972603,11532.04
2015-06-27 21:00:00,6.412328767123288,6.8493150684931505,6.045205479452055,0.0027397260273972603,11090.15
2015-06-27 22:00:00,6.634246575342466,8.03013698630137,6.531506849315068,0.0,10623.52
2015-06-27 23:00:00,7.945205479452055,9.68904109589041,7.86986301369863,0.0,10248.9
2015-06-28 00:00:00,9.573972602739726,11.05068493150685,9.427397260273974,0.0,10962.34
2015-06-28 01:00:00,10.823287671232878,12.032876712328767,10.624657534246575,0.0,10333.43
2015-06-28 02:00:00,11.672602739726027,12.613698630136986,11.334246575342465,0.005479452054794521,9399.79
2015-06-28 03:00:00,12.07945205479452,12.89041095890411,11.731506849315068,0.005479452054794521,8794.64
2015-06-28 04:00:00,12.331506849315069,12.894520547945206,11.9,0.0,8371.3
2015-06-28 05:00:00,12.235616438356166,12.538356164383561,11.612328767123289,0.0,8254.92
2015-06-28 06:00:00,11.693055555555555,11.825,10.580555555555556,0.0,8374.79
2015-06-28 07:00:00,10.62638888888889,10.722222222222221,9.447222222222223,0.0,8676.470000000001
2015-06-28 08:00:00,9.544444444444444,9.727777777777778,8.545833333333333,0.0,8854.06
2015-06-28 09:00:00,8.730555555555556,8.95,7.8291666666666675,0.0,9490.5
2015-06-28 10:00:00,8.113888888888889,8.38888888888889,7.277777777777778,0.0,9955.900000000001
2015-06-28 11:00:00,7.543835616438357,7.882191780821917,6.895890410958904,0.0,10008.74
2015-06-28 12:00:00,7.178082191780822,7.487671232876712,6.4369863013698625,0.0,9780.54
2015-06-28 13:00:00,6.732876712328767,7.005479452054794,5.894520547945206,0.0,9632.630000000001
2015-06-28 14:00:00,6.317808219178082,6.656164383561643,5.519178082191781,0.0027397260273972603,9692.86
2015-06-28 15:00:00,5.8999999999999995,6.343835616438357,5.3,0.0027397260273972603,9714.560000000001
2015-06-28 16:00:00,5.798630136986302,6.338356164383561,5.345205479452055,0.0,9977.73
2015-06-28 17:00:00,5.8342465753424655,6.353424657534247,5.464383561643835,0.0027397260273972603,10752.71
2015-06-28 18:00:00,5.926027397260274,6.316438356164384,5.519178082191781,0.0,11926.64
